id,eval_id,experiment,subject,relation,object,out,OK,DIR,BOOL,LIT,LEX,SEM,ENT,DESC,COR,ref,rel_desc,semsim,contr,agree,perpl
1327,86,webnlg/seed_1,Carache Municipality,original name,Municipio Carache,The municipality of Carache was formerly known as Municipio Carache.,,,,,,,,x,,Carache Municipality was originally called Municipio Carache.,"The original name of the entity, e.g. film, settlement, etc.",5,0.4847327713,99.02147055,4.801566601
1327,86,rel2text_desc_concat/seed_1,Carache Municipality,original name,Municipio Carache,Carache Municipality was named Municipio Carache.,,,,,,x,,,,Carache Municipality was originally called Municipio Carache.,"The original name of the entity, e.g. film, settlement, etc.",4.779793739,25.60321987,71.87831998,6.788617134
1327,86,rel2text_mask_mask/seed_1,Carache Municipality,original name,Municipio Carache,Carache Municipality is a municipality in Municipio Carache.,,,,,,x,,,,Carache Municipality was originally called Municipio Carache.,"The original name of the entity, e.g. film, settlement, etc.",4.270401955,36.81641817,49.17369783,5.014671803
1327,86,kelm,Carache Municipality,original name,Municipio Carache,Carache Municipality was originally known as Municipio Carache.,,,,,,,,,,Carache Municipality was originally called Municipio Carache.,"The original name of the entity, e.g. film, settlement, etc.",5,0.7946480997,98.60146046,5.471204281
1327,86,rel2text_fewshot100/seed_1,Carache Municipality,original name,Municipio Carache,Carache Municipality was originally called Municipio Carache.,,,,,,,,,,Carache Municipality was originally called Municipio Carache.,"The original name of the entity, e.g. film, settlement, etc.",5,0.4059714731,99.03780222,6.096105576
1327,86,rel2text/seed_1,Carache Municipality,original name,Municipio Carache,Carache Municipality was originally called Municipio Carache.,,,,,,,,,,Carache Municipality was originally called Municipio Carache.,"The original name of the entity, e.g. film, settlement, etc.",5,0.4059718922,99.03780222,6.096099854
1072,87,rel2text_desc_concat/seed_1,BR-210,route start,Pedra Branca do Amapari,BR-210 starts at Pedra Branca do Amapari.,,,,,,,,,,BR-210 begins at Pedra Branca do Amapari.,Start of the route.,5,0.3084027208,99.12994504,7.000277996
1072,87,rel2text/seed_1,BR-210,route start,Pedra Branca do Amapari,BR-210 starts at Pedra Branca do Amapari.,,,,,,,,,,BR-210 begins at Pedra Branca do Amapari.,Start of the route.,5,0.3084024182,99.12994504,7.00027895
1072,87,kelm,BR-210,route start,Pedra Branca do Amapari,The BR-210's route start is Pedra Branca do Amapari.,,,,x,,,,,,BR-210 begins at Pedra Branca do Amapari.,Start of the route.,4.762622356,0.3588964231,95.98674774,6.442214012
1072,87,rel2text_mask_mask/seed_1,BR-210,route start,Pedra Branca do Amapari,BR-210 is located in Pedra Branca do Amapari.,,,,,,x,,,,BR-210 begins at Pedra Branca do Amapari.,Start of the route.,4.26018858,8.667827398,88.18964362,6.23036623
1072,87,webnlg/seed_1,BR-210,route start,Pedra Branca do Amapari,The start of the BR-210 is Pedra Branca do Amapari.,,,,,,,,,,BR-210 begins at Pedra Branca do Amapari.,Start of the route.,5,0.6292577833,98.66514206,6.055469036
1072,87,rel2text_fewshot100/seed_1,BR-210,route start,Pedra Branca do Amapari,BR-210 has a route start of Pedra Branca do Amapari.,,,,x,,,,,,BR-210 begins at Pedra Branca do Amapari.,Start of the route.,4.63584137,1.393803209,93.61328483,6.633366108
1235,88,rel2text_mask_mask/seed_1,Nova srpska politička misao,image size,300,Nova srpska politička misao has 300 members.,,,,,,x,,x,,Nova srpska politička misao has an image size of 300.,the image size expressed in pixels,4.299248695,2.307551168,3.87125276,7.815409184
1235,88,rel2text_fewshot100/seed_1,Nova srpska politička misao,image size,300,Nova srpska politička misao is 300 pixels.,,,,,,x,,,,Nova srpska politička misao has an image size of 300.,the image size expressed in pixels,4.672208309,0.1282465644,97.93158174,8.018194199
1235,88,webnlg/seed_1,Nova srpska politička misao,image size,300,The Nova srpska politička misao has an image size of 300.,,,,x,,,,,,Nova srpska politička misao has an image size of 300.,the image size expressed in pixels,5,0.2674650168,99.2644012,6.497861862
1235,88,rel2text/seed_1,Nova srpska politička misao,image size,300,Nova srpska politička misao has an image size of 300.,,,,x,,,,,,Nova srpska politička misao has an image size of 300.,the image size expressed in pixels,5,0.2686970402,99.2628336,6.915261745
1235,88,kelm,Nova srpska politička misao,image size,300,The image size of Nova srpska politička misao is 300.,,,,,,,,,,Nova srpska politička misao has an image size of 300.,the image size expressed in pixels,5,0.3614719724,99.16653037,6.90343523
1235,88,rel2text_desc_concat/seed_1,Nova srpska politička misao,image size,300,Nova srpska politička misao has an image size of 300.,,,,x,,,,,,Nova srpska politička misao has an image size of 300.,the image size expressed in pixels,5,0.2686969005,99.2628336,6.915262699
371,89,rel2text/seed_1,Norwegian Wood,lyricist,Paul McCartney,Paul Mc cartney is the lyricist of Norwegian Wood.,,,,,x,,,,,Norwegian Wood was written by Paul McCartney.,The person who wrote the words.,4.282347679,3.162323311,75.91740489,6.768005371
371,89,kelm,Norwegian Wood,lyricist,Paul McCartney,Paul McCartney is the lyricist of Norwegian Wood.,,,,,,,,,,Norwegian Wood was written by Paul McCartney.,The person who wrote the words.,4.674640656,0.1205755514,91.85475707,5.6890378
371,89,rel2text_fewshot100/seed_1,Norwegian Wood,lyricist,Paul McCartney,Norwegian Wood was written by lyricist Paul McSarney.,,,,,x,,,,,Norwegian Wood was written by Paul McCartney.,The person who wrote the words.,3.730957031,99.03059006,0.1907783444,6.007820129
371,89,webnlg/seed_1,Norwegian Wood,lyricist,Paul McCartney,Paul Mc cartney is the lyricist of Norwegian Wood.,,,,,x,,,,,Norwegian Wood was written by Paul McCartney.,The person who wrote the words.,4.282346725,3.162292391,75.91746449,6.768003464
371,89,rel2text_mask_mask/seed_1,Norwegian Wood,lyricist,Paul McCartney,Paul Mc cartney is the designer of Norwegian Wood.,,,,,,x,,,,Norwegian Wood was written by Paul McCartney.,The person who wrote the words.,3.068038225,95.46379447,1.33178765,6.79548502
371,89,rel2text_desc_concat/seed_1,Norwegian Wood,lyricist,Paul McCartney,Paul McCrackney wrote Norwegian Wood.,,,,,x,,,,,Norwegian Wood was written by Paul McCartney.,The person who wrote the words.,4.636496544,32.47371018,63.12642694,8.153058052
688,90,rel2text_mask_mask/seed_1,San Diego Civic Theatre,currently used for,performing arts venue,San Diego Civic Theatre is a performing arts venue.,,,,,,,,,,San Diego Civic Theatre is a performing arts venue.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",5,0.2614197321,99.26950932,4.638706207
688,90,kelm,San Diego Civic Theatre,currently used for,performing arts venue,San Diego Civic Theatre is currently used for performing arts venue.,,,,x,,,,,,San Diego Civic Theatre is a performing arts venue.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.643277645,0.4081425723,95.5298841,5.776262283
688,90,webnlg/seed_1,San Diego Civic Theatre,currently used for,performing arts venue,San Diego Civic Theatre is currently used for performing arts.,,,,x,,,,,,San Diego Civic Theatre is a performing arts venue.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.699164391,0.1636572299,96.89729214,5.327797413
688,90,rel2text_fewshot100/seed_1,San Diego Civic Theatre,currently used for,performing arts venue,San Diego Civic Theatre is currently used for a performing arts venue.,,,,x,,,,,,San Diego Civic Theatre is a performing arts venue.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.61831522,0.2434967086,95.86054683,4.941723347
688,90,rel2text/seed_1,San Diego Civic Theatre,currently used for,performing arts venue,San Diego Civic Theatre is a performing arts venue.,,,,,,,,,,San Diego Civic Theatre is a performing arts venue.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",5,0.2614191035,99.26950932,4.638697147
688,90,rel2text_desc_concat/seed_1,San Diego Civic Theatre,currently used for,performing arts venue,San Diego Civic Theatre is currently used as a performing arts venue.,,,,,,,,,,San Diego Civic Theatre is a performing arts venue.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.704646587,0.2898568287,96.08659744,4.318793297
1565,91,webnlg/seed_1,Robert H. Michel,honours,Purple Heart,Robert H. Michel was awarded the Purple Heart.,,,,,,,,,,Robert H. Michel received the Purple Heart.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.2094638301,99.23391342,4.799794674
1565,91,rel2text_mask_mask/seed_1,Robert H. Michel,honours,Purple Heart,Robert H. Michel received the Purple Heart.,,,,,,,,,,Robert H. Michel received the Purple Heart.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.3206524765,99.24720526,5.41701746
1565,91,rel2text/seed_1,Robert H. Michel,honours,Purple Heart,Robert H. Michel was awarded the Purple Heart.,,,,,,,,,,Robert H. Michel received the Purple Heart.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.2094635274,99.23391342,4.799791813
1565,91,rel2text_fewshot100/seed_1,Robert H. Michel,honours,Purple Heart,Robert H. Michel was awarded the Purple Heart.,,,,,,,,,,Robert H. Michel received the Purple Heart.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.2094637137,99.23391342,4.799794674
1565,91,kelm,Robert H. Michel,honours,Purple Heart,Robert H Michel was awarded the Purple Heart.,,,,,,,,,,Robert H. Michel received the Purple Heart.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.225540041,99.20634627,5.903113365
1565,91,rel2text_desc_concat/seed_1,Robert H. Michel,honours,Purple Heart,Robert H. Michel received the Purple Heart.,,,,,,,,,,Robert H. Michel received the Purple Heart.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.3206527792,99.24720526,5.41701746
637,92,webnlg/seed_1,Yousra Matine,sport country,Morocco,Yousra Matine plays in the Moroccan sport.,,,,x,,,,,,Yousra Matine represents Morocco in sport.,"The country, for which the athlete is participating in championships",4.778818607,0.6259524729,97.62942195,6.817294598
637,92,kelm,Yousra Matine,sport country,Morocco,Yousra Matine is from Morocco.,,,,,,x,,,,Yousra Matine represents Morocco in sport.,"The country, for which the athlete is participating in championships",4.026248932,0.7360261865,98.47428799,6.575887203
637,92,rel2text/seed_1,Yousra Matine,sport country,Morocco,Yousra Matine plays for Morocco.,,,,,,,,,,Yousra Matine represents Morocco in sport.,"The country, for which the athlete is participating in championships",4.664525986,0.4619086627,98.61186743,7.264757156
637,92,rel2text_desc_concat/seed_1,Yousra Matine,sport country,Morocco,Yousra Matine is from Morocco.,,,,,,x,,,,Yousra Matine represents Morocco in sport.,"The country, for which the athlete is participating in championships",4.026248932,0.7360247429,98.47428799,6.57588625
637,92,rel2text_fewshot100/seed_1,Yousra Matine,sport country,Morocco,Yousra Matine is a sport country in Morocco.,,,,x,,x,,,,Yousra Matine represents Morocco in sport.,"The country, for which the athlete is participating in championships",4.368825912,2.027758956,85.92883348,6.507817745
637,92,rel2text_mask_mask/seed_1,Yousra Matine,sport country,Morocco,Yousra Matine was born in Morocco.,,,,,,x,,,,Yousra Matine represents Morocco in sport.,"The country, for which the athlete is participating in championships",2.690823555,0.3120409325,35.39777994,5.779551029
686,93,kelm,Physical Review Focus,coden,PRFHAQ,Physical Review Focus coden PRFHAQ.,,,,x,x,,,x,,The coden of Physical Review Focus is PRFHAQ.,"CODEN is a six character, alphanumeric bibliographic code, that provides concise, unique and unambiguous identification of the titles of serials and non-serial publications from all subject areas.",5,0.9705478325,98.30260873,9.492083549
686,93,rel2text/seed_1,Physical Review Focus,coden,PRFHAQ,The coden of Physical Review Focus is PRFHAQ.,,,,,,,,,,The coden of Physical Review Focus is PRFHAQ.,"CODEN is a six character, alphanumeric bibliographic code, that provides concise, unique and unambiguous identification of the titles of serials and non-serial publications from all subject areas.",5,1.373180468,97.88899422,7.791766167
686,93,webnlg/seed_1,Physical Review Focus,coden,PRFHAQ,The coden of Physical Review Focus is PRFHAQ.,,,,,,,,,,The coden of Physical Review Focus is PRFHAQ.,"CODEN is a six character, alphanumeric bibliographic code, that provides concise, unique and unambiguous identification of the titles of serials and non-serial publications from all subject areas.",5,1.373175159,97.88899422,7.791768551
686,93,rel2text_desc_concat/seed_1,Physical Review Focus,coden,PRFHAQ,The coden of Physical Review Focus is PRFHAQ.,,,,,,,,,,The coden of Physical Review Focus is PRFHAQ.,"CODEN is a six character, alphanumeric bibliographic code, that provides concise, unique and unambiguous identification of the titles of serials and non-serial publications from all subject areas.",5,1.373179164,97.88899422,7.791768551
686,93,rel2text_mask_mask/seed_1,Physical Review Focus,coden,PRFHAQ,The Physical Review Focus is classified as PRFHAQ.,,,,,,x,,,,The coden of Physical Review Focus is PRFHAQ.,"CODEN is a six character, alphanumeric bibliographic code, that provides concise, unique and unambiguous identification of the titles of serials and non-serial publications from all subject areas.",4.695321083,1.543858275,97.52773046,6.797749043
686,93,rel2text_fewshot100/seed_1,Physical Review Focus,coden,PRFHAQ,The Physical Review Focus is codenamed PRFHAQ.,,,,,,x,,,,The coden of Physical Review Focus is PRFHAQ.,"CODEN is a six character, alphanumeric bibliographic code, that provides concise, unique and unambiguous identification of the titles of serials and non-serial publications from all subject areas.",5,0.6320270244,98.83521199,6.059991837
1162,94,rel2text_desc_concat/seed_1,COVID-19 pandemic in Alberta,confirmed cases,335247,There were 335247 confirmed cases of COVID-19 pandemic in Alberta.,,,,,,,,,,"During the COVID-19 pandemic in Alberta, there were 335247 confirmed cases of Covid-19.",Number of confirmed cases in a pandemic,5,0.2248342382,99.32979941,6.248407364
1162,94,webnlg/seed_1,COVID-19 pandemic in Alberta,confirmed cases,335247,The number of confirmed cases of the COVID-19 pandemic in Alberta is 335247.,,,,,,,,,,"During the COVID-19 pandemic in Alberta, there were 335247 confirmed cases of Covid-19.",Number of confirmed cases in a pandemic,5,0.3057745518,99.23445582,5.683538914
1162,94,rel2text/seed_1,COVID-19 pandemic in Alberta,confirmed cases,335247,The number of confirmed cases of COVID-19 pandemic in Alberta is 335247.,,,,,,,,,,"During the COVID-19 pandemic in Alberta, there were 335247 confirmed cases of Covid-19.",Number of confirmed cases in a pandemic,5,0.3348597325,99.19471145,5.764032841
1162,94,rel2text_mask_mask/seed_1,COVID-19 pandemic in Alberta,confirmed cases,335247,The COVID-19 pandemic in Alberta has a fatality rate of 335247.,,,,,,x,,,,"During the COVID-19 pandemic in Alberta, there were 335247 confirmed cases of Covid-19.",Number of confirmed cases in a pandemic,4.092679501,3.38332057,3.331395239,5.807991505
1162,94,rel2text_fewshot100/seed_1,COVID-19 pandemic in Alberta,confirmed cases,335247,COVID-19 pandemic in Alberta has 335 confirmed cases.,,,,,x,,,,,"During the COVID-19 pandemic in Alberta, there were 335247 confirmed cases of Covid-19.",Number of confirmed cases in a pandemic,4.805443287,5.95062077,92.75345802,6.731081009
1162,94,kelm,COVID-19 pandemic in Alberta,confirmed cases,335247,COVID-19 pandemic in Alberta has a confirmed cases of 335247.,,,,x,x,,,,,"During the COVID-19 pandemic in Alberta, there were 335247 confirmed cases of Covid-19.",Number of confirmed cases in a pandemic,5,0.6764001213,98.69916439,7.372210503
1078,95,rel2text_desc_concat/seed_1,Bomen railway station,serving railway line,"Main Southern railway line, New South Wales","Bomen railway station is on the Main Southern railway line, New South Wales.",,,,,,,,,,"Bomen railway station is served by Main Southern railway line, New South Wales.",Railway services that serve the station.,4.955474854,1.553780399,97.17187285,5.242221355
1078,95,rel2text/seed_1,Bomen railway station,serving railway line,"Main Southern railway line, New South Wales","Bomen railway station is on the Main Southern railway line, New South Wales.",,,,,,,,,,"Bomen railway station is served by Main Southern railway line, New South Wales.",Railway services that serve the station.,4.955474854,1.553773973,97.17188478,5.242217064
1078,95,kelm,Bomen railway station,serving railway line,"Main Southern railway line, New South Wales",Bomen railway station serves the Main Southern railway line in New South Wales.,,x,,,,x,,,,"Bomen railway station is served by Main Southern railway line, New South Wales.",Railway services that serve the station.,5,1.047057286,98.34758043,5.642709732
1078,95,rel2text_mask_mask/seed_1,Bomen railway station,serving railway line,"Main Southern railway line, New South Wales","Bomen railway station is on the Main Southern railway line, New South Wales.",,,,,,,,,,"Bomen railway station is served by Main Southern railway line, New South Wales.",Railway services that serve the station.,4.9554739,1.553781144,97.17187285,5.242221355
1078,95,webnlg/seed_1,Bomen railway station,serving railway line,"Main Southern railway line, New South Wales","The Bomen railway station serves the Main Southern Railway line, New South Wales.",,x,,,,x,,,,"Bomen railway station is served by Main Southern railway line, New South Wales.",Railway services that serve the station.,5,0.9096621536,98.49766493,5.405361652
1078,95,rel2text_fewshot100/seed_1,Bomen railway station,serving railway line,"Main Southern railway line, New South Wales","Bomen railway station is served by Main Southern railway line, New South Wales.",,,,,,,,,,"Bomen railway station is served by Main Southern railway line, New South Wales.",Railway services that serve the station.,5,0.4549263511,99.03610945,5.521166325
1464,96,rel2text/seed_1,Journal of Speculative Philosophy,jstor,0891625X,The jstor of the Journal of Speculative Philosophy is 0891625X.,,,,,,,,x,,Journal of Speculative Philosophy has a jstor number of 0891625X.,JSTOR number (short for Journal Storage) is a United States-based online system number for archiving academic journals.,5,1.435561478,97.81392217,5.230247021
1464,96,rel2text_mask_mask/seed_1,Journal of Speculative Philosophy,jstor,0891625X,The journal of Speculative Philosophy has a journal identifier of 0891625X.,,,,,,x,,,,Journal of Speculative Philosophy has a jstor number of 0891625X.,JSTOR number (short for Journal Storage) is a United States-based online system number for archiving academic journals.,4.911701202,1.056666672,97.96485305,4.883387566
1464,96,rel2text_desc_concat/seed_1,Journal of Speculative Philosophy,jstor,0891625X,The jstor number of Journal of Speculative Philosophy is 0891625X.,,,,,,,,,,Journal of Speculative Philosophy has a jstor number of 0891625X.,JSTOR number (short for Journal Storage) is a United States-based online system number for archiving academic journals.,5,0.6281909533,98.79571795,5.500808716
1464,96,webnlg/seed_1,Journal of Speculative Philosophy,jstor,0891625X,The Journal of Speculative Philosophy has the ISBN number 0891625X.,,,,,,x,,,,Journal of Speculative Philosophy has a jstor number of 0891625X.,JSTOR number (short for Journal Storage) is a United States-based online system number for archiving academic journals.,4.341616631,3.659613058,93.64848733,4.835941315
1464,96,rel2text_fewshot100/seed_1,Journal of Speculative Philosophy,jstor,0891625X,The Journal of Speculative Philosophy is published by jstor.,,,,,,x,,,,Journal of Speculative Philosophy has a jstor number of 0891625X.,JSTOR number (short for Journal Storage) is a United States-based online system number for archiving academic journals.,3.373023987,0.3189107403,97.47460485,3.773150206
1464,96,kelm,Journal of Speculative Philosophy,jstor,0891625X,The Journal of Speculative Philosophy has the jstor 0891625X.,,,,,,,,,,Journal of Speculative Philosophy has a jstor number of 0891625X.,JSTOR number (short for Journal Storage) is a United States-based online system number for archiving academic journals.,5,1.030554064,98.34797382,5.535377502
1399,97,kelm,On the Rocks: A Political Comedy,setting of play,The near future,The near future is the setting of On the Rocks: A Political Comedy.,,,,x,,,,,,On the Rocks: A Political Comedy is set in the The near future.,The places and time where the play takes place.,5,0.412989594,99.02713299,4.578793526
1399,97,rel2text_fewshot100/seed_1,On the Rocks: A Political Comedy,setting of play,The near future,On the Rocks: A Political Comedy is set in the near future.,,,,,,,,,,On the Rocks: A Political Comedy is set in the The near future.,The places and time where the play takes place.,5,0.3418369684,99.05351996,4.74192667
1399,97,rel2text_desc_concat/seed_1,On the Rocks: A Political Comedy,setting of play,The near future,On the Rocks: A Political Comedy takes place in The near future.,,,,,x,,,,,On the Rocks: A Political Comedy is set in the The near future.,The places and time where the play takes place.,5,0.5049959756,98.6720264,5.235374451
1399,97,rel2text/seed_1,On the Rocks: A Political Comedy,setting of play,The near future,On the Rocks: A Political Comedy is set in The near future.,,,,,x,,,,,On the Rocks: A Political Comedy is set in the The near future.,The places and time where the play takes place.,5,0.3631491214,98.97184372,5.491840839
1399,97,webnlg/seed_1,On the Rocks: A Political Comedy,setting of play,The near future,The novel On the Rocks: A Political Comedy is in the near future.,,,,,,x,,,,On the Rocks: A Political Comedy is set in the The near future.,The places and time where the play takes place.,4.914314747,0.2471756656,33.57846439,4.488238811
1399,97,rel2text_mask_mask/seed_1,On the Rocks: A Political Comedy,setting of play,The near future,On the Rocks: A Political Comedy is set in the near future.,,,,,,,,,,On the Rocks: A Political Comedy is set in the The near future.,The places and time where the play takes place.,5,0.3418369684,99.05351996,4.74192667
357,98,kelm,ISCU,has molecular function,Plasma protein binding,ISCU has a molecular function of plasma protein binding.,,,,x,,,,,,The molecular function of ISCU is Plasma protein binding.,Molecular function performed by this BioChemEntity; please use PropertyValue if you want to include any evidence.,5,0.2567780204,99.27788377,6.209628105
357,98,webnlg/seed_1,ISCU,has molecular function,Plasma protein binding,The molecular function of ISCU is Plasma protein binding.,,,,,,,,,,The molecular function of ISCU is Plasma protein binding.,Molecular function performed by this BioChemEntity; please use PropertyValue if you want to include any evidence.,5,0.4934215918,98.91927838,6.725840569
357,98,rel2text_mask_mask/seed_1,ISCU,has molecular function,Plasma protein binding,ISCU is a protein binding device.,,,,,,x,,,,The molecular function of ISCU is Plasma protein binding.,Molecular function performed by this BioChemEntity; please use PropertyValue if you want to include any evidence.,3.71195364,0.204303721,96.98930383,6.640934944
357,98,rel2text_desc_concat/seed_1,ISCU,has molecular function,Plasma protein binding,ISCU has a molecular function of Plasma protein binding.,,,,x,,,,,,The molecular function of ISCU is Plasma protein binding.,Molecular function performed by this BioChemEntity; please use PropertyValue if you want to include any evidence.,5,0.2502078889,99.27410483,6.779231071
357,98,rel2text_fewshot100/seed_1,ISCU,has molecular function,Plasma protein binding,ISCU has molecular function of Plasma protein binding.,,,,,x,,,,,The molecular function of ISCU is Plasma protein binding.,Molecular function performed by this BioChemEntity; please use PropertyValue if you want to include any evidence.,5,0.2795167733,99.20240641,7.803514004
357,98,rel2text/seed_1,ISCU,has molecular function,Plasma protein binding,ISCU has a molecular function of Plasma protein binding.,,,,x,,,,,,The molecular function of ISCU is Plasma protein binding.,Molecular function performed by this BioChemEntity; please use PropertyValue if you want to include any evidence.,5,0.2502076328,99.27410483,6.779238701
1317,99,rel2text_mask_mask/seed_1,Girard station,number of tracks,2,Girard station has 2 tracks.,,,,,,,,,,Girard station has 2 tracks.,Number of tracks of a railway or railway station.,5,0.2041446045,99.31576848,6.768372536
1317,99,rel2text_fewshot100/seed_1,Girard station,number of tracks,2,Girard station has a number of tracks.,,,,,,x,,,,Girard station has 2 tracks.,Number of tracks of a railway or railway station.,3.33762455,1.403743681,31.47191405,5.382829666
1317,99,rel2text_desc_concat/seed_1,Girard station,number of tracks,2,Girard station has 2 tracks.,,,,,,,,,,Girard station has 2 tracks.,Number of tracks of a railway or railway station.,5,0.2041445114,99.31576848,6.768372536
1317,99,kelm,Girard station,number of tracks,2,The Girard station has 2 tracks.,,,,,,,,,,Girard station has 2 tracks.,Number of tracks of a railway or railway station.,5,0.2031458076,99.32156205,6.238717556
1317,99,rel2text/seed_1,Girard station,number of tracks,2,Girard station has 2 tracks.,,,,,,,,,,Girard station has 2 tracks.,Number of tracks of a railway or railway station.,5,0.2041450003,99.31576848,6.768360615
1317,99,webnlg/seed_1,Girard station,number of tracks,2,The number of tracks at Girard station is 2.,,,,x,,,,,,Girard station has 2 tracks.,Number of tracks of a railway or railway station.,5,0.3075840883,99.09549356,5.309957981
